,price,brand,year,title_status,mileage,color,state,country,condition
1241,33000,ford,2017,clean vehicle,36004.0,white,texas, usa,6 days left
1242,23300,ford,2019,clean vehicle,10935.0,white,south carolina, usa,21 hours left
1243,8750,ford,2017,clean vehicle,150484.0,white,illinois, usa,20 hours left
1244,11975,ford,2012,clean vehicle,122014.0,white,texas, usa,24 hours left
1245,23600,ford,2019,clean vehicle,19363.0,white,south carolina, usa,21 hours left
1246,12000,ford,2016,clean vehicle,42902.0,black,texas, usa,19 hours left
1247,30900,ford,2018,clean vehicle,401.0,red,indiana, usa,21 hours left
1248,23900,ford,2019,clean vehicle,11077.0,white,south carolina, usa,21 hours left
1249,40400,ford,2018,clean vehicle,34100.0,black,indiana, usa,21 hours left
1250,38000,ford,2019,clean vehicle,30018.0,white,minnesota, usa,6 days left
1251,27000,ford,2019,clean vehicle,18279.0,white,illinois, usa,2 days left
1252,24000,ford,2019,clean vehicle,7373.0,white,south carolina, usa,21 hours left
1253,30000,ford,2019,clean vehicle,2590.0,gray,wisconsin, usa,21 hours left
1254,16200,ford,2019,clean vehicle,41662.0,white,south carolina, usa,21 hours left
1255,30000,ford,2019,clean vehicle,15019.0,gray,wisconsin, usa,21 hours left
1256,23900,ford,2019,clean vehicle,9420.0,white,south carolina, usa,21 hours left
1257,13800,ford,2018,clean vehicle,41864.0,white,missouri, usa,21 hours left
1258,23700,ford,2019,clean vehicle,16829.0,white,south carolina, usa,21 hours left
1259,24300,ford,2018,clean vehicle,6290.0,gray,illinois, usa,21 hours left
1260,54900,ford,2019,clean vehicle,14393.0,black,nevada, usa,Listing Expired
1261,22500,ford,2018,clean vehicle,14599.0,white,wisconsin, usa,2 days left
1262,39000,ford,2018,clean vehicle,25839.0,gray,illinois, usa,2 days left
1263,13900,ford,2018,clean vehicle,60715.0,gray,wisconsin, usa,21 hours left
1264,24700,ford,2018,clean vehicle,23350.0,red,illinois, usa,21 hours left
1265,20100,ford,2018,clean vehicle,62386.0,white,california, usa,1 days left
1266,22000,ford,2018,clean vehicle,6248.0,red,illinois, usa,2 days left
1267,38200,ford,2019,clean vehicle,878.0,green,florida, usa,1 days left
1268,24400,ford,2018,clean vehicle,49710.0,white,california, usa,1 days left
1269,35000,ford,2018,clean vehicle,2042.0,blue,illinois, usa,21 hours left
1270,18600,ford,2019,clean vehicle,7742.0,white,florida, usa,2 days left
1271,22700,ford,2018,clean vehicle,39733.0,white,california, usa,1 days left
1272,38000,ford,2018,clean vehicle,33701.0,black,illinois, usa,21 hours left
1273,17000,ford,2014,clean vehicle,67542.0,red,illinois, usa,2 days left
1274,17500,ford,2017,clean vehicle,35095.0,gray,wisconsin, usa,2 days left
1275,23200,ford,2019,clean vehicle,8652.0,white,michigan, usa,21 hours left
1276,30700,ford,2017,clean vehicle,51107.0,red,wisconsin, usa,21 hours left
1277,23500,ford,2019,clean vehicle,14987.0,white,michigan, usa,21 hours left
1278,26400,ford,2017,clean vehicle,28252.0,blue,wisconsin, usa,2 days left
1279,23500,ford,2019,clean vehicle,16009.0,white,michigan, usa,21 hours left
1280,38000,ford,2017,clean vehicle,47866.0,white,wisconsin, usa,2 days left
1281,23600,ford,2019,clean vehicle,11004.0,white,michigan, usa,21 hours left
1282,19300,ford,2017,clean vehicle,42895.0,gray,wisconsin, usa,21 hours left
1283,23200,ford,2019,clean vehicle,9490.0,white,michigan, usa,21 hours left
1284,13800,ford,2017,clean vehicle,39027.0,no_color,wisconsin, usa,21 hours left
1285,23600,ford,2019,clean vehicle,13466.0,white,michigan, usa,21 hours left
1286,23200,ford,2019,clean vehicle,8737.0,white,michigan, usa,21 hours left
1287,40000,ford,2017,clean vehicle,23960.0,red,wisconsin, usa,2 days left
1288,23400,ford,2019,clean vehicle,5562.0,white,michigan, usa,21 hours left
1289,23600,ford,2019,clean vehicle,13763.0,white,michigan, usa,21 hours left
1290,23000,ford,2019,clean vehicle,10444.0,white,michigan, usa,21 hours left
1291,25500,ford,2017,clean vehicle,41696.0,black,wisconsin, usa,21 hours left
1292,23500,ford,2019,clean vehicle,15787.0,white,michigan, usa,21 hours left
1293,29900,ford,2017,clean vehicle,9167.0,white,wisconsin, usa,2 days left
1294,23200,ford,2019,clean vehicle,17541.0,white,michigan, usa,21 hours left
1295,50500,ford,2017,clean vehicle,24686.0,silver,wisconsin, usa,2 days left
1296,23400,ford,2019,clean vehicle,15210.0,white,michigan, usa,21 hours left
1297,24500,ford,2017,clean vehicle,54601.0,white,wisconsin, usa,2 days left
1298,49000,ford,2017,clean vehicle,2205.0,black,illinois, usa,2 days left
1299,25400,ford,2017,clean vehicle,35691.0,white,wisconsin, usa,2 days left
1300,23000,ford,2017,clean vehicle,32788.0,silver,illinois, usa,21 hours left
1301,6000,ford,2012,clean vehicle,180471.0,gray,minnesota, usa,6 days left
1302,22400,ford,2016,clean vehicle,42925.0,black,wisconsin, usa,21 hours left
1303,22500,ford,2016,clean vehicle,37385.0,black,wisconsin, usa,2 days left
1304,25200,ford,2019,clean vehicle,15415.0,gray,virginia, usa,2 days left
1305,36000,ford,2016,clean vehicle,20047.0,white,wisconsin, usa,2 days left
1306,26700,ford,2019,clean vehicle,16884.0,black,virginia, usa,2 days left
1307,30500,ford,2016,clean vehicle,57936.0,gray,wisconsin, usa,21 hours left
1308,26700,ford,2019,clean vehicle,15244.0,black,virginia, usa,2 days left
1309,25000,ford,2019,clean vehicle,19842.0,gray,virginia, usa,2 days left
1310,35200,ford,2016,clean vehicle,38830.0,white,wisconsin, usa,21 hours left
1311,30300,ford,2019,clean vehicle,31899.0,white,tennessee, usa,21 hours left
1312,25000,ford,2016,clean vehicle,69305.0,no_color,illinois, usa,2 days left
1313,26500,ford,2016,clean vehicle,46098.0,red,wisconsin, usa,2 days left
1314,21600,ford,2019,clean vehicle,29457.0,gray,virginia, usa,2 days left
1315,18800,ford,2016,clean vehicle,30765.0,no_color,wisconsin, usa,21 hours left
1316,21500,ford,2019,clean vehicle,29096.0,red,virginia, usa,2 days left
1317,9000,ford,2016,clean vehicle,40437.0,no_color,new jersey, usa,7 hours left
1318,16700,ford,2015,clean vehicle,69004.0,white,wisconsin, usa,2 days left
1319,16800,ford,2015,clean vehicle,65179.0,white,wisconsin, usa,2 days left
1320,15700,ford,2015,clean vehicle,75862.0,white,wisconsin, usa,2 days left
1321,16800,ford,2015,clean vehicle,68319.0,white,wisconsin, usa,2 days left
1322,19500,ford,2015,clean vehicle,80354.0,gray,wisconsin, usa,21 hours left
1323,20500,ford,2015,clean vehicle,51441.0,black,wisconsin, usa,2 days left
1324,17400,ford,2015,clean vehicle,70954.0,white,wisconsin, usa,2 days left
1325,17500,ford,2014,clean vehicle,92500.0,red,wisconsin, usa,21 hours left
1326,26000,ford,2014,clean vehicle,66367.0,silver,illinois, usa,21 hours left
1327,56700,ford,2019,clean vehicle,13884.0,white,kentucky, usa,21 hours left
1328,5000,ford,2013,clean vehicle,202565.0,no_color,wisconsin, usa,21 hours left
1329,40200,ford,2019,clean vehicle,26484.0,no_color,kentucky, usa,21 hours left
1330,54000,ford,2013,clean vehicle,703.0,red,illinois, usa,21 hours left
1331,65200,ford,2019,clean vehicle,18138.0,white,kentucky, usa,21 hours left
1332,32500,ford,2017,clean vehicle,28007.0,white,minnesota, usa,Listing Expired
1333,25500,ford,2019,clean vehicle,11251.0,white,illinois, usa,21 hours left
1334,63000,ford,2019,clean vehicle,11640.0,no_color,illinois, usa,21 hours left
1335,44000,ford,2019,clean vehicle,10763.0,white,illinois, usa,2 days left
1336,70000,ford,2019,clean vehicle,9643.0,no_color,illinois, usa,2 days left
1337,56200,ford,2019,clean vehicle,33930.0,gray,kentucky, usa,21 hours left
1338,35000,ford,2019,clean vehicle,26451.0,white,wisconsin, usa,2 days left
1339,57700,ford,2019,clean vehicle,21101.0,red,kentucky, usa,21 hours left
1340,74000,ford,2019,clean vehicle,10536.0,no_color,illinois, usa,2 days left
1341,60200,ford,2019,clean vehicle,31744.0,white,kentucky, usa,21 hours left
1342,60000,ford,2018,clean vehicle,18062.0,black,illinois, usa,2 days left
1343,63000,ford,2018,clean vehicle,17942.0,black,illinois, usa,21 hours left
1344,22500,ford,2014,clean vehicle,43646.0,black,wisconsin, usa,2 days left
1345,8300,ford,2014,clean vehicle,71989.0,gray,wisconsin, usa,21 hours left
1346,8300,ford,2012,clean vehicle,138328.0,white,wisconsin, usa,21 hours left
1347,21000,ford,2013,clean vehicle,95386.0,brown,wisconsin, usa,2 days left
1348,19300,ford,2019,clean vehicle,23740.0,black,mississippi, usa,21 hours left
1349,16400,ford,2019,clean vehicle,36064.0,gray,alabama, usa,21 hours left
1350,27300,ford,2019,clean vehicle,18805.0,gray,mississippi, usa,21 hours left
1351,26400,ford,2012,clean vehicle,151035.0,white,wisconsin, usa,2 days left
1352,35100,ford,2019,clean vehicle,10099.0,red,mississippi, usa,21 hours left
1353,41500,ford,2018,clean vehicle,9800.0,black,new jersey, usa,1 days left
1354,34100,ford,2019,clean vehicle,10483.0,white,mississippi, usa,21 hours left
1355,28600,ford,2019,clean vehicle,17544.0,no_color,california, usa,21 hours left
1356,34100,ford,2019,clean vehicle,10167.0,red,mississippi, usa,21 hours left
1357,28700,ford,2019,clean vehicle,11457.0,gray,california, usa,21 hours left
1358,24700,ford,2019,clean vehicle,26590.0,no_color,california, usa,21 hours left
1359,46500,ford,2019,clean vehicle,35346.0,black,california, usa,21 hours left
1360,29000,ford,2019,clean vehicle,12953.0,black,california, usa,21 hours left
1361,25500,ford,2019,clean vehicle,26693.0,silver,california, usa,21 hours left
1362,39500,ford,2019,clean vehicle,25071.0,yellow,california, usa,21 hours left
1363,33100,ford,2019,clean vehicle,33538.0,yellow,california, usa,21 hours left
1364,30500,ford,2019,clean vehicle,9915.0,gray,california, usa,2 days left
1365,3600,ford,2018,clean vehicle,0.0,silver,arizona, usa,2 days left
1366,16800,ford,2019,clean vehicle,9910.0,red,california, usa,2 days left
1367,24000,ford,2019,clean vehicle,16765.0,gray,texas, usa,6 days left
1368,58500,ford,2019,clean vehicle,4970.0,gray,california, usa,21 hours left
1369,55000,ford,2017,clean vehicle,43964.0,black,texas, usa,6 days left
1370,28800,ford,2019,clean vehicle,40785.0,silver,california, usa,21 hours left
1371,26800,ford,2015,clean vehicle,108998.0,white,new jersey, usa,24 hours left
1372,36000,ford,2018,clean vehicle,58576.0,gray,wisconsin, usa,22 hours left
1373,20000,ford,2018,clean vehicle,55475.0,white,wisconsin, usa,21 hours left
1374,46700,ford,2019,clean vehicle,35929.0,black,alabama, usa,21 hours left
1375,42800,ford,2019,clean vehicle,21669.0,silver,alabama, usa,21 hours left
1376,21800,ford,2018,clean vehicle,16079.0,no_color,california, usa,21 hours left
1377,18800,ford,2018,clean vehicle,41147.0,white,california, usa,2 days left
1378,18800,ford,2018,clean vehicle,45798.0,black,california, usa,21 hours left
1379,30200,ford,2018,clean vehicle,21703.0,red,california, usa,21 hours left
1380,27500,ford,2018,clean vehicle,22284.0,black,california, usa,2 days left
1381,37500,ford,2018,clean vehicle,24567.0,white,california, usa,2 days left
1382,19100,ford,2018,clean vehicle,30594.0,silver,california, usa,2 days left
1383,17100,ford,2018,clean vehicle,52747.0,white,california, usa,21 hours left
1384,13500,ford,2018,clean vehicle,21592.0,silver,florida, usa,4 days left
1385,54500,ford,2018,clean vehicle,19853.0,blue,california, usa,2 days left
1386,9000,ford,2018,clean vehicle,25201.0,gray,florida, usa,4 days left
1387,16400,ford,2020,clean vehicle,10351.0,black,pennsylvania, usa,2 days left
1388,17000,ford,2020,clean vehicle,1117.0,gray,pennsylvania, usa,2 days left
1389,24800,ford,2017,clean vehicle,37279.0,gold,california, usa,21 hours left
1390,26800,ford,2017,clean vehicle,30113.0,red,california, usa,21 hours left
1391,19400,ford,2017,clean vehicle,27570.0,white,california, usa,21 hours left
1392,20000,ford,2017,clean vehicle,45188.0,silver,california, usa,2 days left
1393,7000,ford,2012,clean vehicle,149712.0,silver,texas, usa,4 days left
1394,25100,ford,2017,clean vehicle,25030.0,gold,california, usa,2 days left
1395,2000,ford,2013,salvage insurance,105743.0,gray,oklahoma, usa,15 days left
1396,18200,ford,2020,clean vehicle,9861.0,black,pennsylvania, usa,2 days left
1397,14200,ford,2018,clean vehicle,1751.0,red,illinois, usa,2 days left
1398,56500,ford,2017,clean vehicle,30629.0,red,california, usa,2 days left
1399,2000,ford,2016,salvage insurance,52883.0,gray,oklahoma, usa,15 days left
1400,26500,ford,2020,clean vehicle,122.0,white,pennsylvania, usa,2 days left
1401,34300,ford,2019,clean vehicle,28534.0,white,florida, usa,2 hours left
1402,43500,ford,2017,clean vehicle,80699.0,black,california, usa,21 hours left
1403,3500,ford,2016,salvage insurance,72851.0,white,oklahoma, usa,15 days left
1404,37200,ford,2019,clean vehicle,24078.0,white,florida, usa,2 hours left
1405,12800,ford,2017,clean vehicle,38639.0,orange,california, usa,21 hours left
1406,15000,ford,2013,salvage insurance,146807.0,silver,texas, usa,17 hours left
1407,12500,ford,2017,clean vehicle,31871.0,silver,california, usa,21 hours left
1408,21500,ford,2017,clean vehicle,76876.0,gray,california, usa,2 days left
1409,17300,ford,2019,clean vehicle,28070.0,white,north carolina, usa,Listing Expired
1410,27000,ford,2017,clean vehicle,3189.0,silver,california, usa,21 hours left
1411,31800,ford,2017,clean vehicle,28359.0,white,florida, usa,24 hours left
1412,13000,ford,2017,clean vehicle,42890.0,gray,california, usa,21 hours left
1413,31800,ford,2017,clean vehicle,29328.0,silver,florida, usa,24 hours left
1414,46300,ford,2016,clean vehicle,47531.0,black,california, usa,2 days left
1415,6000,ford,2015,clean vehicle,57345.0,gray,missouri, usa,7 days left
1416,22800,ford,2016,clean vehicle,67546.0,silver,california, usa,21 hours left
1417,45000,ford,2019,clean vehicle,18153.0,white,pennsylvania, usa,3 days left
1418,49500,ford,2019,clean vehicle,17689.0,black,pennsylvania, usa,3 days left
1419,3000,ford,2012,clean vehicle,137171.0,white,missouri, usa,7 days left
1420,20000,ford,2015,clean vehicle,63445.0,gray,california, usa,21 hours left
1421,25300,ford,2019,clean vehicle,26422.0,black,pennsylvania, usa,2 days left
1422,4000,ford,2015,salvage insurance,149319.0,white,south carolina, usa,2 days left
1423,45500,ford,2019,clean vehicle,18767.0,gray,pennsylvania, usa,3 days left
1424,9100,ford,2018,clean vehicle,38289.0,silver,minnesota, usa,14 hours left
1425,48000,ford,2019,clean vehicle,22960.0,black,pennsylvania, usa,3 days left
1426,47000,ford,2019,clean vehicle,17263.0,blue,pennsylvania, usa,3 days left
1427,49500,ford,2019,clean vehicle,16981.0,black,pennsylvania, usa,3 days left
1428,31200,ford,2019,clean vehicle,13058.0,black,pennsylvania, usa,1 days left
1429,18500,ford,2014,clean vehicle,45887.0,white,california, usa,2 days left
1430,15500,ford,2019,clean vehicle,21740.0,silver,pennsylvania, usa,2 days left
1431,30500,ford,2019,clean vehicle,17707.0,black,pennsylvania, usa,1 days left
1432,45500,ford,2019,clean vehicle,19121.0,silver,pennsylvania, usa,3 days left
1433,31500,ford,2019,clean vehicle,18856.0,black,pennsylvania, usa,1 days left
1434,11000,ford,2013,clean vehicle,84752.0,white,new jersey, usa,30 minutes
1435,46500,ford,2019,clean vehicle,19555.0,white,pennsylvania, usa,3 days left
1436,31500,ford,2019,clean vehicle,16340.0,black,pennsylvania, usa,1 days left
1437,32000,ford,2018,clean vehicle,17242.0,white,ohio, usa,21 hours left
1438,23900,ford,2019,clean vehicle,28733.0,black,pennsylvania, usa,2 days left
1439,31500,ford,2019,clean vehicle,16019.0,black,pennsylvania, usa,1 days left
1440,18500,ford,2016,clean vehicle,75580.0,black,ohio, usa,2 days left
1441,1500,ford,2013,salvage insurance,113444.0,white,georgia, usa,2 days left
1442,46000,ford,2019,clean vehicle,19227.0,white,pennsylvania, usa,3 days left
1443,31500,ford,2019,clean vehicle,13633.0,black,pennsylvania, usa,1 days left
1444,14700,ford,2015,clean vehicle,37739.0,white,new jersey, usa,2 days left
1445,2700,ford,2013,salvage insurance,103541.0,green,michigan, usa,2 days left
1446,47500,ford,2019,clean vehicle,24072.0,blue,pennsylvania, usa,3 days left
1447,31500,ford,2019,clean vehicle,17657.0,black,pennsylvania, usa,1 days left
1448,8900,ford,2014,clean vehicle,77392.0,red,new jersey, usa,2 days left
1449,7000,ford,2019,salvage insurance,11930.0,white,michigan, usa,2 days left
1450,49000,ford,2019,clean vehicle,19731.0,red,pennsylvania, usa,3 days left
1451,31500,ford,2019,clean vehicle,15581.0,black,pennsylvania, usa,1 days left
1452,8900,ford,2014,clean vehicle,70181.0,black,new jersey, usa,2 days left
1453,48000,ford,2019,clean vehicle,16143.0,black,pennsylvania, usa,3 days left
1454,50000,ford,2019,clean vehicle,17995.0,black,pennsylvania, usa,3 days left
1455,47300,ford,2019,clean vehicle,23926.0,black,pennsylvania, usa,21 hours left
1456,45000,ford,2017,clean vehicle,57929.0,black,louisiana, usa,8 days left
1457,49000,ford,2019,clean vehicle,20758.0,silver,pennsylvania, usa,3 days left
1458,40200,ford,2019,clean vehicle,10028.0,gray,texas, usa,1 days left
1459,48000,ford,2019,clean vehicle,21051.0,black,pennsylvania, usa,3 days left
1460,5000,ford,2015,clean vehicle,136307.0,silver,louisiana, usa,8 days left
1461,8200,ford,2013,clean vehicle,105880.0,silver,new jersey, usa,2 days left
1462,49000,ford,2019,clean vehicle,19985.0,white,pennsylvania, usa,3 days left
1463,4000,ford,2015,clean vehicle,102590.0,gray,louisiana, usa,8 days left
1464,39000,ford,2019,clean vehicle,27612.0,silver,pennsylvania, usa,3 days left
1465,29000,ford,2015,clean vehicle,90855.0,white,louisiana, usa,8 days left
1466,46500,ford,2019,clean vehicle,19936.0,silver,pennsylvania, usa,3 days left
1467,7805,ford,2015,clean vehicle,64495.0,gray,louisiana, usa,8 days left
1468,22000,ford,2018,clean vehicle,39477.0,gray,texas, usa,5 days left
1469,18800,ford,2019,clean vehicle,25698.0,black,pennsylvania, usa,2 days left
1470,33000,ford,2015,clean vehicle,73849.0,blue,louisiana, usa,8 days left
1471,39500,ford,2019,clean vehicle,25422.0,black,pennsylvania, usa,3 days left
1472,16900,ford,2015,clean vehicle,47866.0,black,louisiana, usa,8 days left
1473,42500,ford,2019,clean vehicle,31236.0,white,pennsylvania, usa,3 days left
1474,39500,ford,2019,clean vehicle,26755.0,gray,pennsylvania, usa,3 days left
1475,25500,ford,2018,clean vehicle,49177.0,blue,illinois, usa,2 days left
1476,49500,ford,2019,clean vehicle,20749.0,white,pennsylvania, usa,3 days left
1477,25000,ford,2018,clean vehicle,15003.0,white,illinois, usa,2 days left
1478,40000,ford,2019,clean vehicle,12247.0,black,pennsylvania, usa,3 days left
1479,26000,ford,2018,clean vehicle,0.0,black,illinois, usa,2 days left
1480,29500,ford,2019,clean vehicle,10808.0,silver,pennsylvania, usa,3 days left
1481,23000,ford,2019,clean vehicle,11263.0,white,oklahoma, usa,21 hours left
1482,25500,ford,2018,clean vehicle,42307.0,black,illinois, usa,2 days left
1483,44500,ford,2019,clean vehicle,17484.0,gray,pennsylvania, usa,3 days left
1484,15600,ford,2019,clean vehicle,37106.0,blue,missouri, usa,9 days left
1485,23100,ford,2019,clean vehicle,9539.0,white,oklahoma, usa,21 hours left
1486,37000,ford,2019,clean vehicle,2384.0,gray,pennsylvania, usa,3 days left
1487,14500,ford,2019,clean vehicle,20590.0,gray,missouri, usa,9 days left
1488,23000,ford,2019,clean vehicle,13896.0,white,oklahoma, usa,21 hours left
1489,26500,ford,2019,clean vehicle,9451.0,gray,pennsylvania, usa,3 days left
1490,18000,ford,2017,clean vehicle,31657.0,red,missouri, usa,9 days left
1491,35700,ford,2019,clean vehicle,33907.0,brown,oklahoma, usa,21 hours left
1492,31000,ford,2019,clean vehicle,10028.0,black,pennsylvania, usa,3 days left
1493,2000,ford,2013,clean vehicle,175640.0,no_color,missouri, usa,9 days left
1494,40400,ford,2019,clean vehicle,30770.0,white,oklahoma, usa,21 hours left
1495,43600,ford,2019,clean vehicle,15141.0,black,pennsylvania, usa,2 days left
1496,22600,ford,2019,clean vehicle,18431.0,white,oklahoma, usa,21 hours left
1497,26000,ford,2019,clean vehicle,9604.0,white,pennsylvania, usa,3 days left
1498,23200,ford,2019,clean vehicle,9516.0,white,oklahoma, usa,21 hours left
1499,29000,ford,2019,clean vehicle,9718.0,silver,pennsylvania, usa,3 days left
1500,22800,ford,2019,clean vehicle,16506.0,white,oklahoma, usa,21 hours left
1501,3450,ford,2015,salvage insurance,192108.0,white,oregon, usa,2 days left
1502,31000,ford,2019,clean vehicle,11028.0,white,pennsylvania, usa,3 days left
1503,22900,ford,2019,clean vehicle,11313.0,white,oklahoma, usa,21 hours left
1504,3000,ford,2014,salvage insurance,141595.0,red,oregon, usa,2 days left
1505,28000,ford,2019,clean vehicle,12886.0,silver,pennsylvania, usa,3 days left
1506,23200,ford,2019,clean vehicle,9556.0,white,oklahoma, usa,21 hours left
1507,27000,ford,2019,clean vehicle,13269.0,blue,pennsylvania, usa,3 days left
1508,22800,ford,2019,clean vehicle,16770.0,white,oklahoma, usa,21 hours left
1509,31500,ford,2019,clean vehicle,13526.0,red,pennsylvania, usa,3 days left
1510,23400,ford,2019,clean vehicle,16391.0,white,oklahoma, usa,21 hours left
1511,28000,ford,2019,clean vehicle,11437.0,white,pennsylvania, usa,3 days left
1512,23400,ford,2019,clean vehicle,17964.0,white,oklahoma, usa,21 hours left
1513,28000,ford,2018,clean vehicle,5440.0,blue,texas, usa,10 days left
1514,24900,ford,2019,clean vehicle,13035.0,white,pennsylvania, usa,3 days left
1515,23500,ford,2019,clean vehicle,15759.0,white,oklahoma, usa,21 hours left
1516,36000,ford,2018,clean vehicle,30002.0,gray,texas, usa,10 days left
1517,28700,ford,2019,clean vehicle,13673.0,white,pennsylvania, usa,3 days left
1518,16000,ford,2018,clean vehicle,24480.0,silver,oregon, usa,29 minutes
1519,31000,ford,2019,clean vehicle,13230.0,white,pennsylvania, usa,3 days left
1520,16500,ford,2017,clean vehicle,137789.0,white,oregon, usa,29 minutes
1521,28500,ford,2019,clean vehicle,13516.0,white,pennsylvania, usa,3 days left
1522,10800,ford,2017,clean vehicle,81660.0,black,oregon, usa,29 minutes
1523,28500,ford,2019,clean vehicle,11763.0,white,pennsylvania, usa,3 days left
1524,25000,ford,2017,clean vehicle,34165.0,gold,oregon, usa,29 minutes
1525,31000,ford,2019,clean vehicle,13458.0,white,pennsylvania, usa,3 days left
1526,7800,ford,2016,clean vehicle,104867.0,black,oregon, usa,29 minutes
1527,28500,ford,2019,clean vehicle,14004.0,white,pennsylvania, usa,3 days left
1528,9500,ford,2016,clean vehicle,69829.0,silver,oregon, usa,29 minutes
1529,28500,ford,2019,clean vehicle,13405.0,silver,pennsylvania, usa,3 days left
1530,14500,ford,2016,clean vehicle,96151.0,black,oregon, usa,29 minutes
1531,25000,ford,2019,clean vehicle,12688.0,black,pennsylvania, usa,3 days left
1532,14500,ford,2016,clean vehicle,116519.0,white,oregon, usa,29 minutes
1533,28500,ford,2019,clean vehicle,12260.0,white,pennsylvania, usa,3 days left
1534,12100,ford,2016,clean vehicle,29367.0,silver,oregon, usa,29 minutes
1535,29400,ford,2019,clean vehicle,18982.0,white,pennsylvania, usa,3 days left
1536,24700,ford,2019,clean vehicle,23795.0,silver,california, usa,8 days left
1537,8700,ford,2016,clean vehicle,76572.0,gray,oregon, usa,29 minutes
1538,29500,ford,2019,clean vehicle,15964.0,white,pennsylvania, usa,3 days left
1539,25800,ford,2019,clean vehicle,28117.0,silver,california, usa,8 days left
1540,17500,ford,2016,clean vehicle,116730.0,blue,oregon, usa,29 minutes
1541,23900,ford,2019,clean vehicle,21055.0,brown,pennsylvania, usa,2 days left
1542,22900,ford,2019,clean vehicle,27794.0,black,california, usa,8 days left
1543,19500,ford,2016,clean vehicle,56995.0,black,oregon, usa,29 minutes
1544,29500,ford,2019,clean vehicle,16625.0,gray,pennsylvania, usa,3 days left
1545,24500,ford,2019,clean vehicle,27689.0,gray,california, usa,8 days left
1546,11000,ford,2016,clean vehicle,39851.0,black,oregon, usa,29 minutes
1547,22400,ford,2019,clean vehicle,31727.0,black,pennsylvania, usa,2 days left
1548,15700,ford,2019,clean vehicle,31586.0,gray,california, usa,8 days left
1549,11000,ford,2015,clean vehicle,33717.0,black,oregon, usa,29 minutes
1550,28000,ford,2019,clean vehicle,18418.0,black,pennsylvania, usa,2 days left
1551,13500,ford,2019,clean vehicle,39013.0,black,california, usa,8 days left
1552,7300,ford,2013,clean vehicle,125451.0,white,oregon, usa,29 minutes
1553,25100,ford,2019,clean vehicle,21346.0,black,pennsylvania, usa,3 days left
1554,24100,ford,2019,clean vehicle,21150.0,white,california, usa,8 days left
1555,6500,ford,2014,clean vehicle,103862.0,white,oregon, usa,29 minutes
1556,10500,ford,2019,clean vehicle,22001.0,red,pennsylvania, usa,2 days left
1557,16900,ford,2019,clean vehicle,31261.0,gray,california, usa,8 days left
1558,6000,ford,2013,clean vehicle,140870.0,white,oregon, usa,29 minutes
1559,28500,ford,2019,clean vehicle,14358.0,white,pennsylvania, usa,3 days left
1560,16200,ford,2019,clean vehicle,41672.0,silver,california, usa,8 days left
1561,6500,ford,2013,clean vehicle,95655.0,white,oregon, usa,29 minutes
1562,24500,ford,2019,clean vehicle,19493.0,gray,pennsylvania, usa,3 days left
1563,16500,ford,2019,clean vehicle,36956.0,black,california, usa,8 days left
1564,56500,ford,2017,clean vehicle,23223.0,gold,texas, usa,2 days left
1565,10400,ford,2019,clean vehicle,13085.0,gray,pennsylvania, usa,2 days left
1566,22800,ford,2018,clean vehicle,36124.0,silver,oklahoma, usa,21 hours left
1567,26500,ford,2019,clean vehicle,19147.0,white,pennsylvania, usa,3 days left
1568,23800,ford,2019,clean vehicle,24993.0,red,pennsylvania, usa,3 days left
1569,24700,ford,2018,clean vehicle,41127.0,white,oklahoma, usa,21 hours left
1570,12400,ford,2019,clean vehicle,32365.0,black,pennsylvania, usa,2 days left
1571,16600,ford,2019,clean vehicle,27774.0,white,pennsylvania, usa,2 days left
1572,11200,ford,2015,clean vehicle,105027.0,blue,oklahoma, usa,21 hours left
1573,15900,ford,2019,clean vehicle,27806.0,silver,pennsylvania, usa,2 days left
1574,7700,ford,2015,clean vehicle,54198.0,blue,oklahoma, usa,21 hours left
1575,15100,ford,2019,clean vehicle,30181.0,white,pennsylvania, usa,2 days left
1576,7200,ford,2013,clean vehicle,82670.0,black,oklahoma, usa,21 hours left
1577,15600,ford,2019,clean vehicle,36305.0,gold,pennsylvania, usa,2 days left
1578,39700,ford,2019,clean vehicle,10475.0,white,oklahoma, usa,21 hours left
1579,16000,ford,2019,clean vehicle,34734.0,gray,pennsylvania, usa,2 days left
1580,7500,ford,2012,clean vehicle,186713.0,black,oklahoma, usa,8 days left
1581,15500,ford,2017,clean vehicle,132150.0,white,oregon, usa,28 minutes
1582,19000,ford,2019,clean vehicle,12928.0,gray,pennsylvania, usa,3 days left
1583,5500,ford,2015,clean vehicle,116539.0,silver,oklahoma, usa,8 days left
1584,38700,ford,2018,clean vehicle,59549.0,white,oklahoma, usa,21 hours left
1585,21000,ford,2019,clean vehicle,12174.0,red,pennsylvania, usa,3 days left
1586,28500,ford,2016,clean vehicle,96129.0,white,oklahoma, usa,8 days left
1587,37200,ford,2018,clean vehicle,89809.0,white,oklahoma, usa,21 hours left
1588,18500,ford,2019,clean vehicle,18202.0,white,pennsylvania, usa,3 days left
1589,15000,ford,2015,clean vehicle,128505.0,white,oklahoma, usa,8 days left
1590,37700,ford,2017,clean vehicle,43527.0,white,oklahoma, usa,21 hours left
1591,22200,ford,2019,clean vehicle,15792.0,white,pennsylvania, usa,2 days left
